url_cidade,codigo_cidade,cidade,uf
http://www.cptec.inpe.br/cidades/tempo/4577,4577,SANTA ISABEL,GO
http://www.cptec.inpe.br/cidades/tempo/2828,2828,JUCÁS,CE
http://www.cptec.inpe.br/cidades/tempo/3564,3564,NOVA SANTA BÁRBARA,PR
http://www.cptec.inpe.br/cidades/tempo/2128,2128,GLÓRIA DO GOITÁ,PE
http://www.cptec.inpe.br/cidades/tempo/858,858,BEZERROS,PE
http://www.cptec.inpe.br/cidades/tempo/5746,5746,ARROIO DO PADRE,RS
http://www.cptec.inpe.br/cidades/tempo/2257,2257,GURINHATÃ,MG
http://www.cptec.inpe.br/cidades/tempo/795,795,BARROS CASSAL,RS
http://www.cptec.inpe.br/cidades/tempo/4096,4096,PONTALINDA,SP
http://www.cptec.inpe.br/cidades/tempo/2437,2437,IPERÓ,SP
http://www.cptec.inpe.br/cidades/tempo/3970,3970,PILÕEZINHOS,PB
http://www.cptec.inpe.br/cidades/tempo/2371,2371,IGUATEMI,MS
http://www.cptec.inpe.br/cidades/tempo/2960,2960,LEME,SP
http://www.cptec.inpe.br/cidades/tempo/2223,2223,GUARANÉSIA,MG
http://www.cptec.inpe.br/cidades/tempo/5608,5608,VÁRZEA DA PALMA,MG
http://www.cptec.inpe.br/cidades/tempo/1377,1377,CARUARU,PE
http://www.cptec.inpe.br/cidades/tempo/655,655,ASSUNÇÃO DO PIAUÍ,PI
http://www.cptec.inpe.br/cidades/tempo/3508,3508,NOVA ESPERANÇA,PR
http://www.cptec.inpe.br/cidades/tempo/2575,2575,ITAPEMIRIM,ES
http://www.cptec.inpe.br/cidades/tempo/1487,1487,CHIADOR,MG
http://www.cptec.inpe.br/cidades/tempo/4234,4234,PUXINANÃ,PB
http://www.cptec.inpe.br/cidades/tempo/5195,5195,SERTÃOZINHO,PB
http://www.cptec.inpe.br/cidades/tempo/2233,2233,GUARAQUEÇABA,PR
http://www.cptec.inpe.br/cidades/tempo/4723,4723,SANTO ANTÔNIO DO IÇÁ,AM
http://www.cptec.inpe.br/cidades/tempo/5715,5715,XAMBRÊ,PR
http://www.cptec.inpe.br/cidades/tempo/2469,2469,IRAÍ,RS
http://www.cptec.inpe.br/cidades/tempo/3954,3954,PIÇARRAS,SC
http://www.cptec.inpe.br/cidades/tempo/4244,4244,QUATRO PONTES,PR
http://www.cptec.inpe.br/cidades/tempo/2136,2136,GOIANÁPOLIS,GO
http://www.cptec.inpe.br/cidades/tempo/5386,5386,TEUTÔNIA,RS
http://www.cptec.inpe.br/cidades/tempo/938,938,BOM SUCESSO DO SUL,PR
http://www.cptec.inpe.br/cidades/tempo/3351,3351,MONTE SANTO DO TOCANTINS,TO
http://www.cptec.inpe.br/cidades/tempo/4221,4221,PRIMEIRO DE MAIO,PR
http://www.cptec.inpe.br/cidades/tempo/1342,1342,CARIRA,SE
http://www.cptec.inpe.br/cidades/tempo/5501,5501,TURVO,PR
http://www.cptec.inpe.br/cidades/tempo/2558,2558,ITANHANDU,MG
http://www.cptec.inpe.br/cidades/tempo/3311,3311,MONÇÃO,MA
http://www.cptec.inpe.br/cidades/tempo/2593,2593,ITAPITANGA,BA
http://www.cptec.inpe.br/cidades/tempo/1132,1132,CAJURI,MG
http://www.cptec.inpe.br/cidades/tempo/590,590,ARARICÁ,RS
http://www.cptec.inpe.br/cidades/tempo/5414,5414,TOLEDO,PR
http://www.cptec.inpe.br/cidades/tempo/3953,3953,PIÇARRA,PA
http://www.cptec.inpe.br/cidades/tempo/2367,2367,IGUAPE,SP
http://www.cptec.inpe.br/cidades/tempo/4651,4651,SANTA TEREZA DO TOCANTINS,TO
http://www.cptec.inpe.br/cidades/tempo/4907,4907,SÃO JORGE DO PATROCÍNIO,PR
http://www.cptec.inpe.br/cidades/tempo/2356,2356,IGARAPÉ DO MEIO,MA
http://www.cptec.inpe.br/cidades/tempo/677,677,AURORA DO TOCANTINS,TO
http://www.cptec.inpe.br/cidades/tempo/2906,2906,LAGOA GRANDE DO MARANHÃO,MA
http://www.cptec.inpe.br/cidades/tempo/1380,1380,CARVALHOS,MG
http://www.cptec.inpe.br/cidades/tempo/1649,1649,CORUMBATAÍ DO SUL,PR
http://www.cptec.inpe.br/cidades/tempo/1052,1052,CABACEIRAS DO PARAGUAÇU,BA
http://www.cptec.inpe.br/cidades/tempo/4160,4160,POSSE,GO
http://www.cptec.inpe.br/cidades/tempo/4060,4060,PLANALTO,RS
http://www.cptec.inpe.br/cidades/tempo/2102,2102,GARRUCHOS,RS
http://www.cptec.inpe.br/cidades/tempo/1098,1098,CAÉM,BA
http://www.cptec.inpe.br/cidades/tempo/397,397,ALTO FELIZ,RS
http://www.cptec.inpe.br/cidades/tempo/2926,2926,LAJEDÃO,BA
http://www.cptec.inpe.br/cidades/tempo/1744,1744,DAMIANÓPOLIS,GO
http://www.cptec.inpe.br/cidades/tempo/1047,1047,CAAPIRANGA,AM
http://www.cptec.inpe.br/cidades/tempo/1577,1577,CONDE,BA
http://www.cptec.inpe.br/cidades/tempo/5488,5488,TUPÃSSI,PR
http://www.cptec.inpe.br/cidades/tempo/3819,3819,PASSAGEM FRANCA,MA
http://www.cptec.inpe.br/cidades/tempo/2827,2827,JUAZEIRO DO PIAUÍ,PI
http://www.cptec.inpe.br/cidades/tempo/4876,4876,SÃO JOÃO DO CAIUÁ,PR
http://www.cptec.inpe.br/cidades/tempo/3641,3641,OLIVENÇA,AL
http://www.cptec.inpe.br/cidades/tempo/3689,3689,PAÇO DO LUMIAR,MA
http://www.cptec.inpe.br/cidades/tempo/351,351,ALEGRIA,RS
http://www.cptec.inpe.br/cidades/tempo/3478,3478,NOSSA SENHORA DOS REMÉDIOS,PI
http://www.cptec.inpe.br/cidades/tempo/2104,2104,GASPAR,SC
http://www.cptec.inpe.br/cidades/tempo/4855,4855,SÃO JOÃO DA BARRA,RJ
http://www.cptec.inpe.br/cidades/tempo/3130,3130,MARAVILHAS,MG
http://www.cptec.inpe.br/cidades/tempo/3326,3326,MONTE ALEGRE,RN
http://www.cptec.inpe.br/cidades/tempo/258,258,ABELARDO LUZ,SC
http://www.cptec.inpe.br/cidades/tempo/2004,2004,FIGUEIRÓPOLIS D´OESTE,MT
http://www.cptec.inpe.br/cidades/tempo/765,765,BARRA DO OURO,TO
http://www.cptec.inpe.br/cidades/tempo/1623,1623,CORONEL FABRICIANO,MG
http://www.cptec.inpe.br/cidades/tempo/2377,2377,ILHA DAS FLORES,SE
http://www.cptec.inpe.br/cidades/tempo/385,385,ALTINÓPOLIS,SP
http://www.cptec.inpe.br/cidades/tempo/4489,4489,SALINAS DA MARGARIDA,BA
http://www.cptec.inpe.br/cidades/tempo/3157,3157,MARILÂNDIA DO SUL,PR
http://www.cptec.inpe.br/cidades/tempo/4378,4378,RIO DAS ANTAS,SC
http://www.cptec.inpe.br/cidades/tempo/1203,1203,CAMPO GRANDE DO PIAUÍ,PI
http://www.cptec.inpe.br/cidades/tempo/4437,4437,ROLÂNDIA,PR
http://www.cptec.inpe.br/cidades/tempo/723,723,BANDEIRANTES,PR
http://www.cptec.inpe.br/cidades/tempo/2273,2273,HIDROLINA,GO
http://www.cptec.inpe.br/cidades/tempo/5771,5771,WESTFÁLIA,RS
http://www.cptec.inpe.br/cidades/tempo/353,353,ALENQUER,PA
http://www.cptec.inpe.br/cidades/tempo/4174,4174,PRADO,BA
http://www.cptec.inpe.br/cidades/tempo/2721,2721,JANDUÍS,RN
http://www.cptec.inpe.br/cidades/tempo/2457,2457,IPUBI,PE
http://www.cptec.inpe.br/cidades/tempo/1514,1514,COCAL DE TELHA,PI
http://www.cptec.inpe.br/cidades/tempo/3401,3401,MUCURICI,ES
http://www.cptec.inpe.br/cidades/tempo/438,438,AMARGOSA,BA
http://www.cptec.inpe.br/cidades/tempo/1833,1833,DORES DO TURVO,MG
http://www.cptec.inpe.br/cidades/tempo/3324,3324,MONTAURI,RS
http://www.cptec.inpe.br/cidades/tempo/5085,5085,SÃO VICENTE DE MINAS,MG
http://www.cptec.inpe.br/cidades/tempo/5474,5474,TUMIRITINGA,MG
http://www.cptec.inpe.br/cidades/tempo/4165,4165,POTIRENDABA,SP
http://www.cptec.inpe.br/cidades/tempo/5490,5490,TUPIRAMA,TO
http://www.cptec.inpe.br/cidades/tempo/5367,5367,TEÓFILO OTONI,MG
http://www.cptec.inpe.br/cidades/tempo/4393,4393,RIO DOS CEDROS,SC
http://www.cptec.inpe.br/cidades/tempo/2844,2844,JUNQUEIRÓPOLIS,SP
http://www.cptec.inpe.br/cidades/tempo/1462,1462,CESÁRIO LANGE,SP
http://www.cptec.inpe.br/cidades/tempo/2006,2006,FILADÉLFIA,BA
http://www.cptec.inpe.br/cidades/tempo/4189,4189,PRESIDENTE ALVES,SP
http://www.cptec.inpe.br/cidades/tempo/4309,4309,RESERVA DO IGUAÇU,PR
http://www.cptec.inpe.br/cidades/tempo/1509,1509,CLEMENTINA,SP
http://www.cptec.inpe.br/cidades/tempo/5268,5268,SUZANO,SP
http://www.cptec.inpe.br/cidades/tempo/5588,5588,VARGEÃO,SC
http://www.cptec.inpe.br/cidades/tempo/4301,4301,REMANSO,BA
http://www.cptec.inpe.br/cidades/tempo/2767,2767,JECEABA,MG
http://www.cptec.inpe.br/cidades/tempo/3224,3224,MAURILÂNDIA,GO
http://www.cptec.inpe.br/cidades/tempo/1191,1191,CAMPO AZUL,MG
http://www.cptec.inpe.br/cidades/tempo/2905,2905,LAGOA GRANDE,MG
http://www.cptec.inpe.br/cidades/tempo/5205,5205,SIDERÓPOLIS,SC
http://www.cptec.inpe.br/cidades/tempo/2084,2084,FRUTUOSO GOMES,RN
http://www.cptec.inpe.br/cidades/tempo/4107,4107,PONTES GESTAL,SP
http://www.cptec.inpe.br/cidades/tempo/5376,5376,TERRA BOA,PR
http://www.cptec.inpe.br/cidades/tempo/3244,3244,MESÓPOLIS,SP
http://www.cptec.inpe.br/cidades/tempo/1194,1194,CAMPO BOM,RS
http://www.cptec.inpe.br/cidades/tempo/1768,1768,DEZESSEIS DE NOVEMBRO,RS
http://www.cptec.inpe.br/cidades/tempo/2724,2724,JANUÁRIO CICCO,RN
http://www.cptec.inpe.br/cidades/tempo/3975,3975,PINDAÍ,BA
http://www.cptec.inpe.br/cidades/tempo/3222,3222,MAUÁ DA SERRA,PR
http://www.cptec.inpe.br/cidades/tempo/3022,3022,LUZIÂNIA,GO
http://www.cptec.inpe.br/cidades/tempo/4538,4538,SANTA CRUZ,PE
http://www.cptec.inpe.br/cidades/tempo/1301,1301,CAPITÃO GERVÁSIO OLIVEIRA,PI
http://www.cptec.inpe.br/cidades/tempo/5422,5422,TOROPI,RS
http://www.cptec.inpe.br/cidades/tempo/5891,5891,CUNANI,AP
http://www.cptec.inpe.br/cidades/tempo/4423,4423,RIOLÂNDIA,SP
http://www.cptec.inpe.br/cidades/tempo/4142,4142,PORTO FERREIRA,SP
http://www.cptec.inpe.br/cidades/tempo/3837,3837,PATROCÍNIO PAULISTA,SP
http://www.cptec.inpe.br/cidades/tempo/3605,3605,NOVO ORIENTE DO PIAUÍ,PI
http://www.cptec.inpe.br/cidades/tempo/1562,1562,CONCEIÇÃO DO COITÉ,BA
http://www.cptec.inpe.br/cidades/tempo/3967,3967,PILAR DO SUL,SP
http://www.cptec.inpe.br/cidades/tempo/2094,2094,GAMELEIRAS,MG
http://www.cptec.inpe.br/cidades/tempo/717,717,BANANAL,SP
http://www.cptec.inpe.br/cidades/tempo/478,478,ANGELÂNDIA,MG
http://www.cptec.inpe.br/cidades/tempo/5455,5455,TREZE DE MAIO,SC
http://www.cptec.inpe.br/cidades/tempo/2747,2747,JARDIM DO MULATO,PI
http://www.cptec.inpe.br/cidades/tempo/4038,4038,PIRES DO RIO,GO
http://www.cptec.inpe.br/cidades/tempo/4784,4784,SÃO DOMINGOS DAS DORES,MG
http://www.cptec.inpe.br/cidades/tempo/1498,1498,CIDADE GAÚCHA,PR
http://www.cptec.inpe.br/cidades/tempo/4921,4921,SÃO JOSÉ DAS MISSÕES,RS
http://www.cptec.inpe.br/cidades/tempo/5429,5429,TRACUNHAÉM,PE
http://www.cptec.inpe.br/cidades/tempo/3650,3650,ORLÂNDIA,SP
http://www.cptec.inpe.br/cidades/tempo/4097,4097,PONTÃO,RS
http://www.cptec.inpe.br/cidades/tempo/1633,1633,CORONEL VIVIDA,PR
http://www.cptec.inpe.br/cidades/tempo/5198,5198,SETE DE SETEMBRO,RS
http://www.cptec.inpe.br/cidades/tempo/5470,5470,TUCUNDUVA,RS
http://www.cptec.inpe.br/cidades/tempo/3399,3399,MUÇUM,RS
http://www.cptec.inpe.br/cidades/tempo/1412,1412,CATAS ALTAS DA NORUEGA,MG
http://www.cptec.inpe.br/cidades/tempo/4040,4040,PIRIPÁ,BA
http://www.cptec.inpe.br/cidades/tempo/5434,5434,TRAMANDAÍ,RS
http://www.cptec.inpe.br/cidades/tempo/3310,3310,MOMBUCA,SP
http://www.cptec.inpe.br/cidades/tempo/1125,1125,CAJATI,SP
http://www.cptec.inpe.br/cidades/tempo/4440,4440,ROMARIA,MG
http://www.cptec.inpe.br/cidades/tempo/1163,1163,CAMETÁ,PA
http://www.cptec.inpe.br/cidades/tempo/4121,4121,PORTEIRAS,CE
http://www.cptec.inpe.br/cidades/tempo/1365,1365,CARNAÚBA DOS DANTAS,RN
http://www.cptec.inpe.br/cidades/tempo/2412,2412,INGÁ,PB
http://www.cptec.inpe.br/cidades/tempo/625,625,ARIQUEMES,RO
http://www.cptec.inpe.br/cidades/tempo/5595,5595,VARGEM GRANDE,MA
http://www.cptec.inpe.br/cidades/tempo/2859,2859,JUSCIMEIRA,MT
http://www.cptec.inpe.br/cidades/tempo/1268,1268,CANTAGALO,MG
http://www.cptec.inpe.br/cidades/tempo/1405,1405,CATAGUASES,MG
http://www.cptec.inpe.br/cidades/tempo/5288,5288,TAILÂNDIA,PA
http://www.cptec.inpe.br/cidades/tempo/2524,2524,ITAÍBA,PE
http://www.cptec.inpe.br/cidades/tempo/2011,2011,FLOR DO SERTÃO,SC
http://www.cptec.inpe.br/cidades/tempo/2927,2927,LAJEDINHO,BA
http://www.cptec.inpe.br/cidades/tempo/2061,2061,FRANCISCO BELTRÃO,PR
http://www.cptec.inpe.br/cidades/tempo/4202,4202,PRESIDENTE JUSCELINO,MG
http://www.cptec.inpe.br/cidades/tempo/701,701,BAIXA GRANDE DO RIBEIRO,PI
http://www.cptec.inpe.br/cidades/tempo/1105,1105,CAFEARA,PR
http://www.cptec.inpe.br/cidades/tempo/1379,1379,CARVALHÓPOLIS,MG
http://www.cptec.inpe.br/cidades/tempo/5576,5576,VALE DO SOL,RS
http://www.cptec.inpe.br/cidades/tempo/895,895,BODÓ,RN
http://www.cptec.inpe.br/cidades/tempo/5124,5124,SEM-PEIXE,MG
http://www.cptec.inpe.br/cidades/tempo/5670,5670,VILA NOVA DO SUL,RS
http://www.cptec.inpe.br/cidades/tempo/4479,4479,SALES OLIVEIRA,SP
http://www.cptec.inpe.br/cidades/tempo/5833,5833,VALE SERENO,PA
http://www.cptec.inpe.br/cidades/tempo/5758,5758,LAGOA BONITA DO SUL,RS
http://www.cptec.inpe.br/cidades/tempo/4768,4768,SÃO BRÁS,AL
http://www.cptec.inpe.br/cidades/tempo/5022,5022,SÃO PEDRO,RN
http://www.cptec.inpe.br/cidades/tempo/1934,1934,ESTRELA,RS
http://www.cptec.inpe.br/cidades/tempo/4680,4680,SANTANA DO MANHUAÇU,MG
http://www.cptec.inpe.br/cidades/tempo/569,569,ARAME,MA
http://www.cptec.inpe.br/cidades/tempo/4456,4456,ROSÁRIO OESTE,MT
http://www.cptec.inpe.br/cidades/tempo/4753,4753,SÃO BENTO,MA
http://www.cptec.inpe.br/cidades/tempo/3060,3060,MAIRIPORÃ,SP
http://www.cptec.inpe.br/cidades/tempo/4888,4888,SÃO JOÃO DO PARAÍSO,MG
http://www.cptec.inpe.br/cidades/tempo/2280,2280,HULHA NEGRA,RS
http://www.cptec.inpe.br/cidades/tempo/2591,2591,ITAPIRATINS,TO
http://www.cptec.inpe.br/cidades/tempo/565,565,ARAIOSES,MA
http://www.cptec.inpe.br/cidades/tempo/5375,5375,TERRA ALTA,PA
http://www.cptec.inpe.br/cidades/tempo/5532,5532,UMBUZEIRO,PB
http://www.cptec.inpe.br/cidades/tempo/2785,2785,JIQUIRIÇA,BA
http://www.cptec.inpe.br/cidades/tempo/5471,5471,TUCURUÍ,PA
http://www.cptec.inpe.br/cidades/tempo/3974,3974,PIMENTEIRAS DO OESTE,RO
http://www.cptec.inpe.br/cidades/tempo/1150,1150,CAMANDUCAIA,MG
http://www.cptec.inpe.br/cidades/tempo/4006,4006,PIRACAIA,SP
http://www.cptec.inpe.br/cidades/tempo/3762,3762,PARAIPABA,CE
http://www.cptec.inpe.br/cidades/tempo/422,422,ALVORADA,RS
http://www.cptec.inpe.br/cidades/tempo/3424,3424,MUTUM,MG
http://www.cptec.inpe.br/cidades/tempo/2520,2520,ITAGUARI,GO
http://www.cptec.inpe.br/cidades/tempo/2658,2658,IÚNA,ES
http://www.cptec.inpe.br/cidades/tempo/4812,4812,SÃO FRANCISCO DE GOIÁS,GO
http://www.cptec.inpe.br/cidades/tempo/4843,4843,SÃO GONÇALO DO RIO PRETO,MG
http://www.cptec.inpe.br/cidades/tempo/1381,1381,CASA BRANCA,SP
http://www.cptec.inpe.br/cidades/tempo/3432,3432,NARANDIBA,SP
http://www.cptec.inpe.br/cidades/tempo/3105,3105,MARA ROSA,GO
http://www.cptec.inpe.br/cidades/tempo/903,903,BOM JARDIM,PE
http://www.cptec.inpe.br/cidades/tempo/334,334,ALAGOA NOVA,PB
http://www.cptec.inpe.br/cidades/tempo/2000,2000,FERROS,MG
http://www.cptec.inpe.br/cidades/tempo/4690,4690,SANTANA DOS MONTES,MG
http://www.cptec.inpe.br/cidades/tempo/4191,4191,PRESIDENTE BERNARDES,SP
http://www.cptec.inpe.br/cidades/tempo/3411,3411,MUNHOZ DE MELO,PR
http://www.cptec.inpe.br/cidades/tempo/2357,2357,IGARAPÉ GRANDE,MA
http://www.cptec.inpe.br/cidades/tempo/766,766,BARRA DO PIRAÍ,RJ
http://www.cptec.inpe.br/cidades/tempo/2657,2657,IUIÚ,BA
http://www.cptec.inpe.br/cidades/tempo/4465,4465,RUSSAS,CE
http://www.cptec.inpe.br/cidades/tempo/2002,2002,FIGUEIRA,PR
http://www.cptec.inpe.br/cidades/tempo/297,297,ÁGUA CLARA,MS
http://www.cptec.inpe.br/cidades/tempo/4603,4603,SANTA MARIA DAS BARREIRAS,PA
http://www.cptec.inpe.br/cidades/tempo/4176,4176,PRADÓPOLIS,SP
http://www.cptec.inpe.br/cidades/tempo/3544,3544,NOVA OLINDA,CE
http://www.cptec.inpe.br/cidades/tempo/5884,5884,MILHO VERDE,MG
http://www.cptec.inpe.br/cidades/tempo/968,968,BOTUCATU,SP
http://www.cptec.inpe.br/cidades/tempo/5517,5517,UBERLÂNDIA,MG
http://www.cptec.inpe.br/cidades/tempo/1473,1473,CHAPADA DO NORTE,MG
http://www.cptec.inpe.br/cidades/tempo/3289,3289,MIRASSOL,SP
http://www.cptec.inpe.br/cidades/tempo/3868,3868,PEDERNEIRAS,SP
http://www.cptec.inpe.br/cidades/tempo/3235,3235,MELEIRO,SC
http://www.cptec.inpe.br/cidades/tempo/1147,1147,CAMACHO,MG
http://www.cptec.inpe.br/cidades/tempo/4126,4126,PORTO ACRE,AC
http://www.cptec.inpe.br/cidades/tempo/4145,4145,PORTO GRANDE,AP
http://www.cptec.inpe.br/cidades/tempo/2080,2080,FRONTEIRA DOS VALES,MG
http://www.cptec.inpe.br/cidades/tempo/641,641,ARROIO TRINTA,SC
http://www.cptec.inpe.br/cidades/tempo/2790,2790,JOANÓPOLIS,SP
http://www.cptec.inpe.br/cidades/tempo/1087,1087,CACHOEIRINHA,RS
http://www.cptec.inpe.br/cidades/tempo/2072,2072,FREI GASPAR,MG
http://www.cptec.inpe.br/cidades/tempo/1070,1070,CACHOEIRA,BA
http://www.cptec.inpe.br/cidades/tempo/3067,3067,MALHADA,BA
http://www.cptec.inpe.br/cidades/tempo/3375,3375,MORRO AGUDO,SP
http://www.cptec.inpe.br/cidades/tempo/2456,2456,IPUAÇU,SC
http://www.cptec.inpe.br/cidades/tempo/2726,2726,JAPARATINGA,AL
http://www.cptec.inpe.br/cidades/tempo/4849,4849,SÃO JOÃO,PE
http://www.cptec.inpe.br/cidades/tempo/5504,5504,TUTÓIA,MA
http://www.cptec.inpe.br/cidades/tempo/4410,4410,RIO PARDO DE MINAS,MG
http://www.cptec.inpe.br/cidades/tempo/5056,5056,SÃO SEBASTIÃO DA VARGEM ALEGRE,MG
http://www.cptec.inpe.br/cidades/tempo/4278,4278,RAMILÂNDIA,PR
http://www.cptec.inpe.br/cidades/tempo/2358,2358,IGARAPÉ-MIRI,PA
http://www.cptec.inpe.br/cidades/tempo/2782,2782,JESÚPOLIS,GO
http://www.cptec.inpe.br/cidades/tempo/3905,3905,PEDRO LEOPOLDO,MG
http://www.cptec.inpe.br/cidades/tempo/1250,1250,CÂNDIDO MOTA,SP
http://www.cptec.inpe.br/cidades/tempo/4828,4828,SÃO GABRIEL DA CACHOEIRA,AM
http://www.cptec.inpe.br/cidades/tempo/2512,2512,ITAGI,BA
http://www.cptec.inpe.br/cidades/tempo/3364,3364,MORADA NOVA DE MINAS,MG
http://www.cptec.inpe.br/cidades/tempo/1857,1857,ECHAPORÃ,SP
http://www.cptec.inpe.br/cidades/tempo/2659,2659,IVAÍ,PR
http://www.cptec.inpe.br/cidades/tempo/1302,1302,CAPITÃO LEÔNIDAS MARQUES,PR
http://www.cptec.inpe.br/cidades/tempo/5479,5479,TUNTUM,MA
http://www.cptec.inpe.br/cidades/tempo/2988,2988,LIVRAMENTO DO BRUMADO,BA
http://www.cptec.inpe.br/cidades/tempo/3447,3447,NAZAREZINHO,PB
http://www.cptec.inpe.br/cidades/tempo/2597,2597,ITAPORÃ,MS
http://www.cptec.inpe.br/cidades/tempo/5492,5492,TURIAÇU,MA
http://www.cptec.inpe.br/cidades/tempo/2716,2716,JANDAIA,GO
http://www.cptec.inpe.br/cidades/tempo/1930,1930,ESTEIO,RS
http://www.cptec.inpe.br/cidades/tempo/313,313,ÁGUAS DE LINDÓIA,SP
http://www.cptec.inpe.br/cidades/tempo/732,732,BARÃO DE MELGAÇO,MT
http://www.cptec.inpe.br/cidades/tempo/3413,3413,MUNIZ FREIRE,ES
http://www.cptec.inpe.br/cidades/tempo/5755,5755,FORQUETINHA,RS
http://www.cptec.inpe.br/cidades/tempo/2475,2475,IRAPUÃ,SP
http://www.cptec.inpe.br/cidades/tempo/3987,3987,PINHAL GRANDE,RS
http://www.cptec.inpe.br/cidades/tempo/3850,3850,PAULINO NEVES,MA
http://www.cptec.inpe.br/cidades/tempo/1752,1752,DAVINÓPOLIS,GO
http://www.cptec.inpe.br/cidades/tempo/997,997,BREJINHO DE NAZARÉ,TO
http://www.cptec.inpe.br/cidades/tempo/1090,1090,CACIMBA DE DENTRO,PB
http://www.cptec.inpe.br/cidades/tempo/1038,1038,BURITICUPU,MA
http://www.cptec.inpe.br/cidades/tempo/5510,5510,UBAITABA,BA
http://www.cptec.inpe.br/cidades/tempo/648,648,ASPÁSIA,SP
http://www.cptec.inpe.br/cidades/tempo/3166,3166,MARIPÁ DE MINAS,MG
http://www.cptec.inpe.br/cidades/tempo/1566,1566,CONCEIÇÃO DO PARÁ,MG
http://www.cptec.inpe.br/cidades/tempo/3089,3089,MANGARATIBA,RJ
http://www.cptec.inpe.br/cidades/tempo/3384,3384,MORRO REDONDO,RS
http://www.cptec.inpe.br/cidades/tempo/2110,2110,GEMINIANO,PI
http://www.cptec.inpe.br/cidades/tempo/5626,5626,VERA CRUZ,BA
http://www.cptec.inpe.br/cidades/tempo/4647,4647,SANTA TERESINHA,BA
http://www.cptec.inpe.br/cidades/tempo/4556,4556,SANTA EFIGÊNIA DE MINAS,MG
http://www.cptec.inpe.br/cidades/tempo/3596,3596,NOVO HORIZONTE DO OESTE,RO
http://www.cptec.inpe.br/cidades/tempo/4349,4349,RIBEIRÃO DO LARGO,BA
http://www.cptec.inpe.br/cidades/tempo/2651,2651,ITUPEVA,SP
http://www.cptec.inpe.br/cidades/tempo/2543,2543,ITAMARAJU,BA
http://www.cptec.inpe.br/cidades/tempo/4791,4791,SÃO DOMINGOS DO NORTE,ES
http://www.cptec.inpe.br/cidades/tempo/4214,4214,PRESIDENTE VARGAS,MA
http://www.cptec.inpe.br/cidades/tempo/2343,2343,ICÉM,SP
http://www.cptec.inpe.br/cidades/tempo/5752,5752,COQUEIRO BAIXO,RS
http://www.cptec.inpe.br/cidades/tempo/1527,1527,COLATINA,ES
http://www.cptec.inpe.br/cidades/tempo/2496,2496,ITABERABA,BA
http://www.cptec.inpe.br/cidades/tempo/2587,2587,ITAPIRANGA,AM
http://www.cptec.inpe.br/cidades/tempo/3894,3894,PEDRINHAS PAULISTA,SP
http://www.cptec.inpe.br/cidades/tempo/2185,2185,GUABIRUBA,SC
http://www.cptec.inpe.br/cidades/tempo/3006,3006,LUÍS ANTÔNIO,SP
http://www.cptec.inpe.br/cidades/tempo/1570,1570,CONCHAL,SP
http://www.cptec.inpe.br/cidades/tempo/3542,3542,NOVA OLÍMPIA,MT
http://www.cptec.inpe.br/cidades/tempo/987,987,BRASÍLIA DE MINAS,MG
http://www.cptec.inpe.br/cidades/tempo/4449,4449,RORAINÓPOLIS,RR
http://www.cptec.inpe.br/cidades/tempo/308,308,AGUAÍ,SP
http://www.cptec.inpe.br/cidades/tempo/3497,3497,NOVA CANAÃ,BA
http://www.cptec.inpe.br/cidades/tempo/1451,1451,CERES,GO
http://www.cptec.inpe.br/cidades/tempo/2465,2465,IRACEMA,CE
http://www.cptec.inpe.br/cidades/tempo/3058,3058,MAIRI,BA
http://www.cptec.inpe.br/cidades/tempo/1749,1749,DATAS,MG
http://www.cptec.inpe.br/cidades/tempo/720,720,BANDEIRA DO SUL,MG
http://www.cptec.inpe.br/cidades/tempo/3373,3373,MORRINHOS,GO
http://www.cptec.inpe.br/cidades/tempo/3173,3173,MARQUINHO,PR
http://www.cptec.inpe.br/cidades/tempo/4346,4346,RIBEIRÃO CLARO,PR
http://www.cptec.inpe.br/cidades/tempo/3517,3517,NOVA GLÓRIA,GO
http://www.cptec.inpe.br/cidades/tempo/1843,1843,DOUTOR PEDRINHO,SC
http://www.cptec.inpe.br/cidades/tempo/3800,3800,PARINTINS,AM
http://www.cptec.inpe.br/cidades/tempo/427,427,ALVORADA D´OESTE,RO
http://www.cptec.inpe.br/cidades/tempo/2589,2589,ITAPIRAPUÃ,GO
http://www.cptec.inpe.br/cidades/tempo/5625,5625,VERA CRUZ,RN
http://www.cptec.inpe.br/cidades/tempo/2711,2711,JALES,SP
http://www.cptec.inpe.br/cidades/tempo/4722,4722,SANTO ANTÔNIO DO GRAMA,MG
http://www.cptec.inpe.br/cidades/tempo/4595,4595,SANTA LUZIA DO PARUÁ,MA
http://www.cptec.inpe.br/cidades/tempo/522,522,APIACÁS,MT
http://www.cptec.inpe.br/cidades/tempo/5338,5338,TARABAI,SP
http://www.cptec.inpe.br/cidades/tempo/2108,2108,GAVIÃO,BA
http://www.cptec.inpe.br/cidades/tempo/3624,3624,OLHO D´ÁGUA DAS CUNHÃS,MA
http://www.cptec.inpe.br/cidades/tempo/3678,3678,OURO VERDE DE MINAS,MG
http://www.cptec.inpe.br/cidades/tempo/2918,2918,LAGUNA CARAPÃ,MS
http://www.cptec.inpe.br/cidades/tempo/1994,1994,FERNANDO PRESTES,SP
http://www.cptec.inpe.br/cidades/tempo/3412,3412,MUNIZ FERREIRA,BA
